,auth_id,name,last_name,citations,cited_by,publications,orcid
3437,57208409755,Arturo,Benayas-Ayuso,0.0,0,2.0,
3438,57208368620,L.,Ruiz,0.0,0,2.0,
3439,57208303139,E. D.,V-Niño,0.0,0,2.0,
3440,57207858451,E.,Arcones,0.0,0,2.0,
3441,57207832789,Biel Piero,Alvarado,1.0,1,2.0,
3442,57207719617,Carlos González,Martínez,1.0,1,2.0,
3443,57207626711,Domingo Alfonso,Martín-Sánchez,0.0,0,2.0,
3444,57207547988,Fernando,Barbero,1.0,1,2.0,
3445,57207509881,Jaime,García-Ramírez,0.0,0,2.0,
3446,57207347082,Mario A.Sebastián,Pérez,2.0,2,2.0,
3447,57207236562,María,Gómez,7.0,5,2.0,
3448,57207172266,Carl M.,Martinez,4.0,4,2.0,
3449,57207154275,G.,Martinez,3.0,3,2.0,
3450,57207023762,José M.R.,Martín,7.0,7,2.0,
3451,57207013969,Leo,González,20.0,16,2.0,
3452,57206546217,J.,Fuentes,0.0,0,2.0,
3453,57206512222,Alfonso Camarero,Orive.,2.0,2,2.0,
3454,57206459316,Henar,Hernández,23.0,23,2.0,
3455,57206189320,Vicente,Martínez,3.0,3,2.0,
3456,57206169782,Marta,Patiño,4.0,4,2.0,
3457,57206034324,E.,Varela,8.0,8,2.0,
3458,57206030384,F.,Rubio,1.0,1,2.0,
3459,57205884350,Adela,Salas-Ruiz,1.0,1,2.0,
3460,57205854284,E.,Moreno,8.0,8,2.0,
3461,57205679281,A.,Lumbreras,1.0,1,2.0,
3462,57205600898,David Allan,Ibarra,0.0,0,2.0,0000-0002-1329-4744
3463,57205549723,Álvaro,Bello,0.0,0,2.0,
3464,57205390639,A.,Tlaie,1.0,1,2.0,
3465,57205198394,Paola,Espinoza-Arias,0.0,0,2.0,
3466,57205096180,Alberto Sánchez,Ramírez,0.0,0,2.0,
3467,57205078328,Víctor,Toral,1.0,1,2.0,
3468,57205046122,Natàlia,Caldés,56.0,54,2.0,
3469,57204998484,P.,Lafont,0.0,0,2.0,
3470,57204997037,G.,Batko,8.0,8,2.0,
3471,57204977291,Sonia,Guerra-Rodríguez,1.0,1,2.0,
3472,57204936191,Luis Ramón,Valverde Lorenzo,0.0,0,2.0,
3473,57204897210,Rocío Barragán,Montes,0.0,0,2.0,
3474,57204881501,U.,Urdiroz,1.0,1,2.0,
3475,57204817560,Santiago,Pérez-Peña,0.0,0,2.0,
3476,57204593968,Carlos,Mateo,27.0,25,2.0,
3477,57204586766,Roya,Derakhshan,3.0,3,2.0,
3478,57204557306,Omar,Gómez-Ortega,1.0,1,2.0,
3479,57204539603,F.,Gabaldón Castillo,1.0,1,2.0,
3480,57204514627,Eduardo Arcones,Del Alamo,0.0,0,2.0,
3481,57204512323,Carlos Alberto Vera,Romero,0.0,0,2.0,
3482,57204510140,Fernando,Álvarez-Gómez,0.0,0,2.0,
3483,57204478239,Luis,Hermida,2.0,2,2.0,
3484,57204475495,Irene,Córdoba,0.0,0,2.0,
3485,57204309972,Javier,Neila-González,4.0,4,2.0,
3486,57204244574,Oz,Yakrangi,0.0,0,2.0,
3487,57204243493,Carlos,Garcia-Sanchez,0.0,0,2.0,
3488,57204196494,César,Méndez,1.0,1,2.0,
3489,57204184701,Ebru,Susur,4.0,4,2.0,0000-0002-8050-5281
3490,57204125002,M. Dolores,Storch De Gracia,0.0,0,2.0,
3491,57204102323,Asghar,Bahramali,1.0,1,2.0,
3492,57203975641,Zhaoyu,Zhai,0.0,0,2.0,
3493,57203943905,David A.,Cendón Franco,0.0,0,2.0,
3494,57203761065,Changjing,Zhou,0.0,0,2.0,
3495,57203660027,Ma Dolores Álvarez,Elipe,0.0,0,2.0,
3496,57203640738,Víctor,Rampérez,0.0,0,2.0,
3497,57203534207,Jose Luis Gonzalez,Moreno,1.0,1,2.0,
3498,57203530916,Daniel Cuadrado,Sanchez,1.0,1,2.0,
3499,57203530574,Miguel Luengo,Oroz,1.0,1,2.0,
3500,57203520641,Alejandro,Rodríguez-Iglesias,7.0,7,2.0,
3501,57203487994,Beatriz,Larrañaga-Valsero,0.0,0,2.0,
3502,57203482448,L.,Martínez-Sáez,0.0,0,2.0,
3503,57203401951,E.,Tristán,6.0,6,2.0,
3504,57203387855,Gonzalo,Guillán-Llorente,0.0,0,2.0,
3505,57203361803,José Santos,López,0.0,0,2.0,
3506,57203320753,David,Jiménez-Bermejo,2.0,2,2.0,
3507,57203220739,Gerardo Lagunes,García,1.0,1,2.0,
3508,57203176137,E.,Navarro,8.0,8,2.0,
3509,57203094022,Jorge García,Montaño,1.0,1,2.0,
3510,57202986744,Francisco,De La Vega,0.0,0,2.0,
3511,57202966408,Rodrigo Rieiro,Díaz,1.0,1,2.0,
3512,57202918850,Paula,Martínez-Guijarro,2.0,2,2.0,
3513,57202913253,Joaquín,Solana-Gutiérrez,0.0,0,2.0,
3514,57202833352,Carlos,Laín,0.0,0,2.0,
3515,57202785256,Laura N.,Gatti,1.0,1,2.0,
3516,57202751890,Diana,Furcila,6.0,6,2.0,
3517,57202647892,Nancy,Bonifaz,0.0,0,2.0,
3518,57202640505,María Teresa,Gómez-Villarino,1.0,1,2.0,
3519,57202640065,Javier D.,Sanz,0.0,0,2.0,
3520,57202441606,Andrés,Martín,1.0,1,2.0,
3521,57202376099,Ignacio De Los Ríos,Carmenado,0.0,0,2.0,
3522,57202375002,D. Barrios,Rolanía,0.0,0,2.0,
3523,57202333765,Rafael,Medina,0.0,0,2.0,
3524,57202312553,DIego,Martín,3.0,3,2.0,
3525,57202237140,Álvaro,Hernández,3.0,3,2.0,
3526,57202135140,Samanta,Estévez-Albuja,0.0,0,2.0,
3527,57202087172,Andrés,Gómez,1.0,1,2.0,
3528,57202078247,Cayetana,Recio-Blitz,2.0,2,2.0,
3529,57202068572,Jesús Vicente,Carbajosa,88.0,88,2.0,
3530,57202057062,Alberto,Tejero,0.0,0,2.0,
3531,57202039126,Blanca,Juanes,0.0,0,2.0,
3532,57201998521,Sergio,Muñoz,0.0,0,2.0,
3533,57201809098,Iván González,Torre,5.0,5,2.0,
3534,57201777198,Ahmed,Sayem,0.0,0,2.0,
3535,57201774995,A.,Garciá-Gutierrez,1.0,1,2.0,
3536,57201750228,David,Pearce,0.0,0,2.0,
3537,57201740431,Aura,Cárdenas,3.0,3,2.0,
3538,57201690651,Iván Silva,Feraud,1.0,1,2.0,
3539,57201676294,Eduardo,Cejuela,2.0,2,2.0,
3540,57201661090,David,Oliva,1.0,1,2.0,
3541,57201635603,D.,Saenz-Castillo,0.0,0,2.0,
3542,57201538764,M.,Pastorino,25.0,25,2.0,
3543,57201252142,Marina Pérez,De La Portilla,2.0,2,2.0,
3544,57201213255,Tomas,Gil-Lopez,0.0,0,2.0,
3545,57201195473,Marta,Turégano-López,2.0,2,2.0,
3546,57201059298,Luis Fernando,Antón-Toro,9.0,9,2.0,
3547,57201025312,Adriana,Oliva-Remola,2.0,2,2.0,
3548,57200993939,Galo,Guarderas,3.0,3,2.0,
3549,57200755222,M.,Astrain,1.0,1,2.0,
3550,57200720596,Patricia A.,López,2.0,2,2.0,
3551,57200689115,Artha Sejati,Ananda,0.0,0,2.0,
3552,57200678715,Daniel,De La Torre Llorente,0.0,0,2.0,
3553,57200635096,Alejandro Rodríguez,Sebastián,0.0,0,2.0,
3554,57200535215,Unai López,De Heredia,2.0,2,2.0,
3555,57200520358,Ana,Aguirre,3.0,3,2.0,
3556,57200520067,Inigo,Zubitur,4.0,4,2.0,
3557,57200440569,Gai,Yang,8.0,8,2.0,
3558,57200420478,Julita,Bermejo,1.0,1,2.0,0000-0002-7776-9657
3559,57200303184,Antonio,Ros-Felip,1.0,1,2.0,
3560,57200145688,Isabel,Carpio,1.0,1,2.0,
3561,57200138475,Triana,Mariscal,2.0,2,2.0,
3562,57200107561,Alberto Mazariegos,De La Serna,1.0,1,2.0,
3563,57200106058,Sergio,Quintero,0.0,0,2.0,0000-0002-4545-7819
3564,57200085906,José,Ríos,0.0,0,2.0,
3565,57200035723,Raul,Yondo,4.0,4,2.0,
3566,57200006074,Pablo,Cansado-Bravo,0.0,0,2.0,
3567,57199936468,Jesus Sanchez,López,1.0,1,2.0,
3568,57199715266,Mamen,Regalado-Reyes,1.0,1,2.0,
3569,57199669384,M.,Munoz,1.0,1,2.0,
3570,57199490594,Jorge Pérez,Martínez,1.0,1,2.0,
3571,57199444208,Carlos M.,Rodríguez,1.0,1,2.0,
3572,57199406024,Alejandro Menéndez,García,15.0,15,2.0,
3573,57199342937,S.,De Vicente,1.0,1,2.0,
3574,57199298835,Jennifer Pérez,Benedí,1.0,1,2.0,
3575,57199237635,Virender,Singh,8.0,8,2.0,
3576,57199093459,Jorge Gonzalez,Rodriguez,17.0,17,2.0,
3577,57199066550,Jorge Castilla,Gomez,0.0,0,2.0,
3578,57198887956,C.,París,1.0,1,2.0,
3579,57198806845,Carlos,Martín,2.0,2,2.0,
3580,57198718598,Justo Alcazar,Diaz,0.0,0,2.0,
3581,57198653649,Raúl Alvarez,Santos,3.0,3,2.0,
3582,57198496019,Jose C.,Gonzalez,0.0,0,2.0,
3583,57198492014,Ana,Moreno,28.0,27,2.0,
3584,57198385582,C.,Bedoya,13.0,13,2.0,
3585,57198382139,D.,Guerra,12.0,9,2.0,
3586,57198360853,A.,Durán,25.0,25,2.0,
3587,57198344566,M.,Gallardo,4.0,4,2.0,
3588,57198316988,M. A.,Salichs,1.0,1,2.0,
3589,57198291984,D. A.,Cáceres,29.0,29,2.0,
3590,57198258480,Jacinto,Gil,2.0,2,2.0,
3591,57198247180,A.,Bravo,11.0,9,2.0,
3592,57198246882,Javier García Heras,Carretero,8.0,8,2.0,
3593,57198241519,R.,García,3.0,3,2.0,
3594,57198241388,R.,García,12.0,12,2.0,
3595,57198218946,J. L.,Parra,16.0,15,2.0,
3596,57198132231,Manuel,Rodríguez-Fernández,2.0,2,2.0,
3597,57198092681,R. M.,Cámara,29.0,27,2.0,
3598,57197999226,Diego,Pérez,0.0,0,2.0,
3599,57197995723,Arturo,Benito,2.0,2,2.0,
3600,57197976712,Juan Pedro López,Velasco,1.0,1,2.0,
3601,57197958698,A.,Minguez,0.0,0,2.0,
3602,57197937434,A.,Santamaria,30.0,29,2.0,
3603,57197902514,I.,Hidalgo,4.0,4,2.0,
3604,57197897192,Rafael Rodrigo,Fernández,7.0,7,2.0,
3605,57197827090,Jorge,Nájera,6.0,6,2.0,
3606,57197822553,Eduardo Delgado,Orusco,0.0,0,2.0,
3607,57197745162,Pilar,Durán-Escribano,0.0,0,2.0,
3608,57197745160,Juan Manuel,Rivero,2.0,2,2.0,
3609,57197731178,Rocío,Barragán Montes,0.0,0,2.0,0000-0002-7181-0794
3610,57197681736,J. M.R.,Alvariño,2.0,2,2.0,
3611,57197643053,Miguel,Alonso,24.0,24,2.0,
3612,57197623083,Giuseppe,Conti,13.0,13,2.0,
3613,57197620637,M.,Soriano,10.0,10,2.0,
3614,57197600621,Francisco,Santos,72.0,70,2.0,
3615,57197522914,Francisca Guerrero,López,1.0,1,2.0,
3616,57197476641,Rafael M.,Caballero,2.0,2,2.0,
3617,57197425806,S.,Calvo,17.0,17,2.0,
3618,57197292402,David,Díaz,1.0,1,2.0,
3619,57197268011,Gonzalo,Leon,0.0,0,2.0,
3620,57197265022,Isabel Otero,Pastor,15.0,15,2.0,
3621,57197206108,L. A.,Ramos,4.0,4,2.0,
3622,57197139680,Jorge,Cano,2.0,2,2.0,
3623,57197041210,Jorge,Pérez Martínez,7.0,7,2.0,
3624,57197030953,Luis Iglesias,Martínez,24.0,23,2.0,
3625,57196994633,Jesus,Vidal,10.0,10,2.0,
3626,57196959243,Estíbaliz Martínez,Izquierdo,9.0,9,2.0,
3627,57196863128,S.,Iglesias,0.0,0,2.0,
3628,57196820269,J. M.,Arranz,23.0,23,2.0,
3629,57196798756,Santiago Huerta,Fernández,2.0,2,2.0,
3630,57196752790,Raúl,Blázquez,5.0,5,2.0,
3631,57196671638,J.,Acero,67.0,67,2.0,
3632,57196617122,Montse Luisa,Mora,1.0,1,2.0,
3633,57196598841,Miguel Esteban,Gutiérrez,11.0,11,2.0,
3634,57196568675,J.,Munoz,0.0,0,2.0,
3635,57196555554,J.,Calvo,1.0,1,2.0,
3636,57196553502,H. J.,Schmitt,24.0,23,2.0,
3637,57196551808,F.,Ballesteros,1.0,1,2.0,
3638,57196551681,J.,Prieto,1.0,1,2.0,
3639,57196322957,Alvaro,Brandon,6.0,6,2.0,0000-0001-6084-4078
3640,57196322188,Maria Estibaliz,Martínez,3.0,3,2.0,
3641,57196318753,Andrea,Gómez,3.0,3,2.0,
3642,57196257712,Ángel,Lozano,8.0,8,2.0,
3643,57196222401,Zuriñe,Goñi,1.0,1,2.0,
3644,57196218966,Javier,Montero,7.0,7,2.0,
3645,57196193420,David,López-Pérez,10.0,10,2.0,
3646,57196085190,J.,Castellanos,2.0,2,2.0,
3647,57195960014,A.,Díez,5.0,5,2.0,
3648,57195959490,Luis,Moya,0.0,0,2.0,
3649,57195916952,Ángel J.,Jarama,2.0,2,2.0,
3650,57195828277,Farida,Lamrani,74.0,71,2.0,
3651,57195727526,José,María Díaz-Puente,0.0,0,2.0,
3652,57195680248,José Antonio,López-Medina,1.0,1,2.0,
3653,57195632274,David Nicolas,Bartolini,0.0,0,2.0,0000-0003-1350-6863
3654,57195571169,Fernando J.,Nieto,2.0,2,2.0,
3655,57195568902,Gustavo,Hernández,1.0,1,2.0,
3656,57195560028,Juan,Jesús Roldán,3.0,3,2.0,
3657,57195554819,Juan Luis,Bravo-Ramos,0.0,0,2.0,
3658,57195553037,Raquel,Dafouz,13.0,13,2.0,
3659,57195527795,Omar,Valverde-Arias,2.0,2,2.0,
3660,57195478650,Sayanta,Bera,5.0,5,2.0,
3661,57195472173,Cecilia E.García,Cena,2.0,2,2.0,
3662,57195457492,Ignacio,Torralbo,5.0,3,2.0,
3663,57195449337,Raúl,Sánchez-Calvo,29.0,25,2.0,
3664,57195446182,Carmen,Ruiz-De-Azcárate,39.0,39,2.0,
3665,57195400231,Miguel Anel,Diaz,6.0,6,2.0,
3666,57195370639,Maria E.,Palacios-Lorenzo,6.0,6,2.0,
3667,57195336948,Raúl,Del Toro Matamoros,0.0,0,2.0,
3668,57195326886,Pedro Ortego,García,1.0,1,2.0,
3669,57195321188,Martínez Feito,Ana,3.0,3,2.0,
3670,57195310042,Óscar,Rueda,0.0,0,2.0,
3671,57195291602,Wendy,Yanez,1.0,1,2.0,
3672,57195281502,Pablo Serrano,Galvez,1.0,1,2.0,
3673,57195259126,Elena,Peña-Tapia,7.0,7,2.0,
3674,57195218295,Manuel F.,Báez H.,1.0,1,2.0,
3675,57195058456,José,Moreno-Pimentel,12.0,12,2.0,
3676,57194851230,Celena,Lorenzo,8.0,8,2.0,0000-0003-1608-3245
3677,57194779942,Sandra,Rueda-Quintero,0.0,0,2.0,
3678,57194775765,Ángela,Juarranz,0.0,0,2.0,
3679,57194764685,Georgina,Doñate-Matilla,0.0,0,2.0,
3680,57194761779,Elena Gabriela,Chicaiza,0.0,0,2.0,
3681,57194707108,Eduardo,Merino,0.0,0,2.0,
3682,57194654579,Mario,Ramírez-Torres,2.0,1,2.0,
3683,57194615200,Emilio Rebollo,López,0.0,0,2.0,
3684,57194567511,Marcel,Veldhuizen,21.0,18,2.0,
3685,57194548207,Sofía,Herrero Del Cura,2.0,2,2.0,
3686,57194534794,J. A.,Sánchez-Reséndiz,8.0,8,2.0,
3687,57194416226,José María,Cabanellas-Becerra,0.0,0,2.0,
3688,57194410948,Rubén,Serrano-Somolinos,0.0,0,2.0,
3689,57194210500,Ma Belén,Benito Oterino,3.0,3,2.0,
3690,57194189056,Ana,Barberan,2.0,2,2.0,
3691,57194149482,Lourdes,Marco,11.0,10,2.0,
3692,57194112874,Cristian,Vaquero,5.0,5,2.0,
3693,57194109923,Francisco J.,Tavira-Sánchez,0.0,0,2.0,
3694,57194034285,J. A.,Lozano Ruiz,2.0,1,2.0,0000-0001-6288-0961
3695,57194020642,Javier,Malagón,1.0,1,2.0,
3696,57193954518,Luis,Moya González,2.0,2,2.0,
3697,57193855298,Miguel Á,Sanz,11.0,11,2.0,
3698,57193841869,Rosa Cervera,Sardá,1.0,1,2.0,
3699,57193722988,Cesar,Bedoya,0.0,0,2.0,
3700,57193704641,Sayyed,Shoaib-Ul-hasan,0.0,0,2.0,0000-0002-8745-7905
3701,57193685557,Lena,Grams,8.0,6,2.0,
3702,57193672201,David,Ibarra,38.0,38,2.0,
3703,57193669850,Freddy Ariñez,Femández,0.0,0,2.0,
3704,57193610481,Antonio,Da Silva Farina,4.0,4,2.0,
3705,57193567886,A. L.,Martínez-Ortiz,0.0,0,2.0,
3706,57193555658,Margarita Martínez,Núñez,43.0,41,2.0,
3707,57193553826,Oriol Borrás,Gené,43.0,41,2.0,
3708,57193548216,Juan Gomez,Lagándara,2.0,2,2.0,
3709,57193487127,Palmira,Villa-Valverde,2.0,2,2.0,
3710,57193347144,Huaxin,Wang,14.0,14,2.0,
3711,57193334988,Patrick,Townsend,2.0,2,2.0,0000-0001-5489-4714
3712,57193324873,Fernando Cabero,Colín,4.0,4,2.0,
3713,57193278608,Alberto,Arnal,2.0,2,2.0,
3714,57193250640,Ismael,Sánchez-Ramos,29.0,29,2.0,
3715,57193221503,Ricardo,Flores Moyano,7.0,6,2.0,
3716,57193143156,Carlos Molino,Diaz,4.0,3,2.0,
3717,57193116854,Marta Marina Pérez,Alonso,17.0,13,2.0,
3718,57193098166,Javier,Ramos,2.0,2,2.0,
3719,57193088073,Agustín,Molina-García,6.0,6,2.0,
3720,57193029736,Verónica Vivanco,Cervero,0.0,0,2.0,
3721,57193011392,Omar Valverde,Arias,11.0,11,2.0,
3722,57192985779,Qingxuan,Li,7.0,6,2.0,
3723,57192947772,Pablo,Sierra,12.0,12,2.0,
3724,57192708518,Beatriz,Velasco,11.0,11,2.0,
3725,57192557902,Blanca,Ibáñez,0.0,0,2.0,
3726,57192553385,A. S.,Ibanez-Lopez,12.0,12,2.0,
3727,57192544603,Daniel,Calzada,15.0,15,2.0,
3728,57192418308,M.,Balbas,0.0,0,2.0,
3729,57192375830,Pedro Gómez,Carmona,6.0,6,2.0,
3730,57192371463,Javier Arnaiz,Lastras,6.0,6,2.0,
3731,57192310504,Jesús,Nieves-Chinchilla,2.0,2,2.0,0000-0002-9096-9346
3732,57192271769,Inmaculada,Gude,14.0,14,2.0,
3733,57192233934,Mario,Tena,1.0,1,2.0,
3734,57192161381,Luis F.,González-Portillo,18.0,18,2.0,0000-0003-4864-3825
3735,57191910084,Jonathan Ospina,Betancurt,2.0,2,2.0,
3736,57191897243,Isabel Rodríguez,Martín,0.0,0,2.0,
3737,57191887886,Manuel,Gazapo,0.0,0,2.0,
3738,57191875976,Maria Jose Melcon De,Giles,3.0,2,2.0,
3739,57191824736,A.,Romero Barriuso,10.0,10,2.0,0000-0002-6770-6708
3740,57191822389,B. M.,Villena Escribano,10.0,10,2.0,0000-0002-2657-6417
3741,57191744848,Alberto,Mũoz,781.0,780,2.0,
3742,57191737680,Irene,Castro,1.0,1,2.0,
3743,57191737477,Héctor,Ambit,7.0,7,2.0,
3744,57191708640,Javier,García-Tobar,1.0,1,2.0,
3745,57191618829,Jose Manuel Navarro,Gonzalez,2.0,2,2.0,
3746,57191616280,Ignacio,Aguado,6.0,4,2.0,
3747,57191539065,Isabel,Garciá-Contreras,0.0,0,2.0,
3748,57191495308,Verónica,Verdugo,3.0,3,2.0,
3749,57191444793,Josep,Merlo-Mas,1.0,1,2.0,
3750,57191345852,Juan,Santos,5.0,5,2.0,
3751,57191247665,C.,Ruiz,2.0,2,2.0,
3752,57191245701,Rafael,Zamacola,0.0,0,2.0,
3753,57191172084,Javier Butragueño,Revenga,0.0,0,2.0,
3754,57191168710,Olga,Lopez-Torres,8.0,8,2.0,
3755,57191074058,Ma Teresa Pellicer,Martinez,13.0,13,2.0,
3756,57191038435,Ricardo,Herrero,2.0,2,2.0,
3757,57191035891,Sergio Conde,Martín,1.0,1,2.0,
3758,57190984570,Teresa,Maestro,5.0,4,2.0,
3759,57190955877,Alberto Almena,Flores,0.0,0,2.0,
3760,57190953590,Sergio Santos,Sampedro,0.0,0,2.0,
3761,57190729683,Agustín,González-Fernández,3.0,3,2.0,
3762,57190527600,J. M.,Fidalgo,106.0,100,2.0,
3763,57190519197,Miguel,Chávez-Modena,4.0,4,2.0,
3764,57190391165,Martina,Eckert,15.0,15,2.0,
3765,57190347361,Marco Moncayo,Miño,0.0,0,2.0,
3766,57190346524,José Luis,Yagüe Blanco,0.0,0,2.0,
3767,57190283136,Juan Bautista Montalvá,Colomer,1.0,1,2.0,
3768,57190272476,Luis F.,González,1.0,1,2.0,
3769,57190186469,Gonzalo,García-Valle,4.0,4,2.0,
3770,57190172083,Francisco,García-Cepeda,3.0,3,2.0,
3771,57190164012,I.,Castañeda-Sabadell,4.0,4,2.0,
3772,57190138702,Vicente,González-Posada,26.0,19,2.0,
3773,57190136424,Parsa,Rezvanian,4.0,3,2.0,
3774,57190073686,Alfonso Mateos,Caballero,0.0,0,2.0,
3775,57190047141,David,Mencías-Carrizosa,1.0,1,2.0,
3776,57190046397,Guillermo Tardio,Cerrillo,3.0,3,2.0,
3777,57190032630,Silvia,Guzmán-Araña,8.0,8,2.0,
3778,57190032359,Marta,Collado-Lara,8.0,8,2.0,
3779,57189998374,Antonio,Figueroa,0.0,0,2.0,
3780,57189894098,María L.,Martínez-Céspedes,7.0,7,2.0,
3781,57189646060,Javier,Moya-Honduvilla,0.0,0,2.0,
3782,57189469770,Yannick,Hernández,0.0,0,2.0,0000-0001-9982-3215
3783,57189377073,Jesús,Charco,4.0,4,2.0,
3784,57189329087,Alberto,Mardomingo,3.0,3,2.0,
3785,57189237427,Miguel A.,Del Val,10.0,10,2.0,0000-0002-5947-3289
3786,57189235235,P.,López-Gallego,2.0,2,2.0,
3787,57189032188,Concepción Jiménez,Sánchez,2.0,2,2.0,
3788,57188993061,Hemant K.,Verma,35.0,32,2.0,
3789,57188933064,Carmen,Yuste-Calvo,10.0,10,2.0,
3790,57188881271,Javier,Bajo Pérez,2.0,2,2.0,
3791,57188865183,Estéfano,Bustillo-Avendaño,8.0,8,2.0,
3792,57188816064,Javier Pinilla,Arbex,3.0,3,2.0,
3793,57172680000,Ahmad,Alobaid,2.0,2,2.0,
3794,57168888300,Nikola,Lorenzin,31.0,31,2.0,
3795,57160050100,Srinivasan,Dwarakanathan,13.0,13,2.0,
3796,57151437800,R.,Fernández-Corzo,0.0,0,2.0,
3797,57147426500,Md Forhad,Rabbi,15.0,15,2.0,
3798,57146735200,Javier,Andrés,5.0,5,2.0,
3799,57146715900,Manuel,Fuentes,0.0,0,2.0,
3800,57142344300,Eva,De Andrés,7.0,7,2.0,
3801,57140694700,Isabel,Martín-Girela,19.0,19,2.0,
3802,57140038200,Daniel,Contreras,10.0,10,2.0,
3803,57115261500,Juan Pedro,Caraça-Valente,2.0,2,2.0,0000-0002-8681-0682
3804,57104932600,Alberto,Arenal,5.0,5,2.0,
3805,57103403100,Sergio,Monzón,11.0,11,2.0,
3806,57096044100,C.,Sanz Álvaro,0.0,0,2.0,
3807,57095961800,E.,Juárez Martínez,0.0,0,2.0,
3808,57095950100,R.,Lazcano López,0.0,0,2.0,
3809,57092546100,Pedro,Merino,29.0,27,2.0,
3810,57091762800,Roberto Alvaro,Hermana,1.0,1,2.0,
3811,57091363200,Jairo Gonzalez,Perdomo,1.0,1,2.0,
3812,57090708100,Almudena,Tobaruela,3.0,3,2.0,
3813,57090248400,Jean Yves,Bourges,3.0,3,2.0,
3814,57087424200,B.,Pardo,3.0,3,2.0,
3815,57087132600,F.,Hernández De Olivares,0.0,0,2.0,
3816,57070520900,Marta,Fernández-Rubín De Celis,6.0,6,2.0,
3817,57068718900,Miguel A.,Vallejo,1.0,1,2.0,
3818,57063523900,Álvaro,García-Faura,0.0,0,2.0,
3819,57056429600,F.,Díaz-Royón,4.0,4,2.0,
3820,57055432400,Luis Coco,Enríquez,3.0,3,2.0,
3821,57055269100,Isabel,Sanz,9.0,9,2.0,
3822,57054969400,Susana García,Sánchez,2.0,2,2.0,
3823,57038491100,Ana,Mantecón,4.0,3,2.0,
3824,57038399900,Carlos,Lázaro,2.0,1,2.0,
3825,57037617300,Marcos,López,2.0,1,2.0,
3826,57035063400,Francisco Del,Pozo,12.0,12,2.0,
3827,57033681400,Aurora,Nieto,27.0,27,2.0,
3828,57031992200,Luis,Rodriguez-Lujan,1.0,1,2.0,
3829,57021998800,María,García-De-Viedma,7.0,7,2.0,
3830,57015395200,Enrique,Rodríguez-Segura,10.0,10,2.0,
3831,57014184200,Javier,Romero,0.0,0,2.0,
3832,57002962800,Fernando Robledo,De Miguel,5.0,5,2.0,
3833,56997682100,Carlos Delgado,Kloos,1.0,1,2.0,
3834,56991341700,P.,Solera,0.0,0,2.0,
3835,56988061400,Javier Rodríguez,Martín,1.0,1,2.0,
3836,56982971600,Alejandro M.,Gomez-Sanjuan,34.0,26,2.0,
3837,56975841400,Félix Roux,Martínez,0.0,0,2.0,
3838,56971297000,José M.,Peña Sánchez,4.0,4,2.0,
3839,56966401000,Ana,Gonzalo,1.0,1,2.0,
3840,56966356900,Carlos,Moure,24.0,19,2.0,
3841,56956989500,M.,Rosó,7.0,7,2.0,
3842,56946730100,Dechen,Pelki,4.0,4,2.0,
3843,56944960800,J. F.,Carballido Quesada,1.0,1,2.0,
3844,56943482400,Cesar,Castanares,7.0,7,2.0,
3845,56939313900,Jose Antonio,Caolvo-Manzano Villalón,3.0,3,2.0,
3846,56913476100,Luis,Ramos-Alcázar,4.0,4,2.0,
3847,56910308800,Javier,Gómez-Pioz,5.0,5,2.0,
3848,56904285500,Javier,Miñano-Espín,4.0,4,2.0,
3849,56903994200,José A.,Segarra,1.0,1,2.0,
3850,56890762700,Ana María,Bautista,1.0,1,2.0,
3851,56856807200,Ignacio,García-Pereda,0.0,0,2.0,
3852,56841291800,Francisco J.,Caballero,0.0,0,2.0,
3853,56841208000,R. M.,Alves,0.0,0,2.0,
3854,56820203100,Rocío,Álvarez-Aragón,15.0,15,2.0,
3855,56814155400,Aurora,Fernández,0.0,0,2.0,
3856,56803872900,Alejandro Ortega,Hortelano,7.0,7,2.0,
3857,56798465100,Yolanda,Doce,10.0,10,2.0,
3858,56797866300,Milagros Isabel,Cova,0.0,0,2.0,
3859,56786178600,Javier,León-González,0.0,0,2.0,
3860,56783738400,Nestor,Fernández,2.0,2,2.0,
3861,56780555700,Patricia,Abril,6.0,6,2.0,
3862,56767404200,Joaquín Santiago,López,0.0,0,2.0,
3863,56765506100,Isabel,Flores,11.0,10,2.0,
3864,56740549700,José Miguel Fernández,Güell,0.0,0,2.0,
3865,56731104000,Paloma,R. Horche,2.0,2,2.0,
3866,56730738400,Oscar,Luengo,50.0,50,2.0,
3867,56728916800,Juan,Rodríguez-Pedrosa,1.0,1,2.0,
3868,56728708000,Santos,Eguren,0.0,0,2.0,
3869,56710917200,Lucia,Perez,10.0,10,2.0,
3870,56709427000,Javier Boned,Purkiss,1.0,1,2.0,
3871,56681966700,Dolores,Villalobos,2.0,2,2.0,0000-0003-2434-6260
3872,56661801900,Ana Belén Peinado,Lozano,2.0,2,2.0,
3873,56659387400,A.,Otón,0.0,0,2.0,
3874,56647555000,Eugenio M.,Moreno,8.0,8,2.0,
3875,56646109100,Alejandro,Calle,2.0,2,2.0,
3876,56638573300,María Del,Carmen Tobar,6.0,6,2.0,
3877,56627234200,M. Alba,Solans,16.0,16,2.0,
3878,56624391000,José Manuel,Mera Sánchez De Pedro,11.0,11,2.0,
3879,56616444300,A. J.Dos,Santos-García,7.0,7,2.0,
